
"ID_REF"	"GSM1169222"	"GSM1169223"	"GSM1169224"	"GSM1169225"	"GSM1169226"	"GSM1169227"	"GSM1169228"	"GSM1169229"	"GSM1169230"	"GSM1169231"	"GSM1169232"	"GSM1169233"	"GSM1169234"	"GSM1169235"	"GSM1169236"	"GSM1169237"
"Contig16.3.C:12"	2.1582466	1.660472698	2.294396157		-0.248096622	1.953376622	2.790896293	1.805525259		-0.591650671		2.722609174	2.599321602	0.97327104	2.018784816	1.106660939
"Contig160.1.A:276"	2.111112985	1.968992107	2.180712182	2.342096265	-0.002432732	0.44975621	0.061676353	-0.23135839	3.262860161	2.945666915	3.395600865	3.525164077	-2.040348795	-2.425554688	-3.046175414	-2.80076255
"Contig161.1.A:267"	0.258038137	1.460955675	0.370414619	0.30218159	0.388337453	0.677171788	0.461330287	0.718547732	1.71525383	1.033015894	1.198295523	1.743124517	0.314085853	1.25345319	-0.028344247	0.331813604
"Contig165.1.A:1081"	-0.120090665	-0.212992977	-0.047712657	-0.166491534	-0.081424412	-0.095766214	0.011110725	0.057180937	0.312728127	0.355400922	0.436328373	0.51928258	-0.003379527	-0.118064081	0.116733901	-0.061031595
"Contig167.2.A:2524"	-0.333373237	-0.267831307	-0.311010322	-0.558991783	-0.703479341	-0.57037714	-0.422600929	-0.415506657	0.196113104	-0.140227877	-0.13321667	-0.046768291	-0.327866836	-0.580393267	-0.291770518	-0.197854278
"Contig169.1.A:0"					-2.227195696			0.112356088	0.868741612			0.196482146				
"Contig17.1.A:1116"	0.100003059	-0.047040015	-0.331736303	-0.375606594	-0.251288986	-0.278406109	0.052287777	-0.380841344	0.226747608	-0.299794776	-0.239661308	-0.09314379	-0.356549459	-0.125062844	-0.433361126	-0.14551701
"Contig17.1.B:276"	-0.516888233	-0.285988139	-0.185294039	-0.372181914	-0.078968205	-0.243195529	-0.090538555	-0.330939773	0.23963808	0.097898043	0.160105725	0.06860224	0.170312889	0.416104522	0.180695841	0.458864251
"Contig17.2.A:574"	0.181681112	0.097854531	0.142794816	0.155199306	-0.044399289	-0.068006724	0.121554189	0.077248979	-0.000188091	-0.034426802	0.243987601	0.208065977	0.055855028	0.12188897	-0.195874172	-0.043612605
"Contig171.2.A:282"	0.011596671	-0.07567468	-0.284760793	-0.056437685	-0.404387201	-0.353222591	-0.444050992	0.139429641	1.881227739	2.157549483	1.873253924	1.957700032	0.232182685	0.109007845	0.337229397	0.077524459
"Contig174.1.A:302"	-0.095055538	-0.128448171	-0.184097261	-0.046688104	-0.536851274	-0.6924695	-0.46797688	-0.45085436	0.387057052	0.467249935	0.424345332	0.526402986	0.198084508	0.397087248	0.178080603	0.071329762
"Contig174.1.B:1315"	-0.137228487	-0.224314575	-0.346013197	-0.211850528	-0.479127265	-0.376890982	-0.425983613	-0.422508414	0.706519149	0.580467869	0.87355161	1.02245541	0.440080002	0.220920476	0.137431388	0.173294205
"Contig174.1.C:1229"	0.031306328	0.443148046	-0.300470248	0.789724675	-0.232616479	-0.176589822	-0.380302782	0.097165442	0.579022805	0.242654759	0.616973294	0.143275091	0.086664983	0.137105265	0.13998404	0.133637724
"Contig178.1.A:851"	-0.052254285	0.00161963	-0.017397382	0.104391204	-0.090904869	-0.107629012	-0.037367568	-0.001539386	-0.036024666	0.004692349	0.13098787	0.05018824	-0.166914499	-0.093051894	-0.014062759	-0.020781673
"Contig18.1.A:442"	-1.398341766	0.965033429	1.499518915		-1.788784036	-0.546139024	-0.134769467	2.151987519	2.120404004	1.550992339	1.408212359	1.691192701	-0.756794253	-1.437863653		0.105634679
"Contig18.1.B:646"	-1.498274635	-1.453227773	-1.263649278	-1.301216331	-0.494483275	-0.284701192	-0.364278813	-0.318182658	-1.470348471	-1.569120841	-1.605372365	-1.550144067	-2.533678182	-2.873966252	-2.556444738	-2.783941276
"Contig18.4.A:1788"	-0.126371261	-0.455829089	-0.295945612	0.036900055	-0.02847897	-0.128969899	-0.078689983	0.028143878	-0.264549289	0.239402427	0.254320421	-0.121249729	-0.054855584	0.266035226	0.125006893	-0.135924624
"Contig18.4.B:183"	0.011212252	0.159236014	0.25686955	0.337707727	0.290835222	0.520562368	-0.003322175	0.121221455	1.185991114	1.019779615	1.023183112	0.69235084	-0.07620752	0.014705052	0.087210764	-0.348299914
"Contig185.1.A:153"		2.622015751										3.261410351				
"Contig185.1.B:96"	1.222156241	-0.728260513			-0.302839504	0.375133192	0.624188149	0.913556024	0.076866778	0.169362502	-0.038610283	-0.784047225	1.25965621	0.781125502	-0.317839168	-0.028201827
"Contig187.2.A:2182"	0.892897287	2.084910062		2.255213313	2.790497368			1.828912324	0.847633553	0.717747164	0.333048573	-0.277371025	-0.247232817	-0.450073691		
"Contig19.3.A:1145"	-0.460618346	-0.440933553	-0.441024153	-0.448821954	-0.527646182	-0.766367849	-0.458761809	-0.644853293	-0.402944921	-0.324454799	-0.512872254	-0.39137984	0.368949509	-0.15307371	0.127937633	0.00371302
"Contig19.4.A:880"	-2.3172688	-2.525236108	-2.217408578	-2.974312488	-1.682945631	-2.015643096	-1.947767411	-1.791678312	-1.549034011	-1.824926867	-1.890891698	-1.734789396	-2.69826372	-2.978476414	-2.61279443	-2.717363764
"Contig19.4.B:1020"	-0.560694286	-0.396433692	-0.771227765	-0.517337746	-0.783597647	-1.119566817	-0.915982584	-1.122717465	-0.814060084	-1.253776558	-0.960972978	-0.969369321	-0.047332248	0.201188319	-0.064682207	0.031662628
"Contig19.5.A:1148"	-0.026970621	-0.28241331	-0.003292877	-0.311191149	0.202088301	-0.190922001	0.24705858	0.34125853	-0.152130528	-0.96923445	-0.806501033	-0.682728954	-0.263099814	-0.662133503	-0.364160245	-0.395810364
"Contig193.1.A:8"	-0.887176659	-0.559594743	-1.382856701	-1.324620819	-0.332159976	-0.342689454	-0.52609661	-0.360454247	-0.007494965	-0.76735638	-0.901961609	-0.370688025	-0.237492293	-0.490296575	-0.546832323	-0.482826688
"Contig193.1.B:22"	0.59771628	0.573115522	0.821018318	0.912948687	0.302983346	0.901402898	0.895536047	0.849298262	-0.570892369	-0.421888319	-0.346499669	-0.566964462	0.079250512	0.321505503	0.280187039	0.420950448
"Contig193.1.C:310"	2.793612413	0.15529	0.393844532		0.357825411	-0.312536095	0.840108902	0.587687567	1.676479279	-0.07988614	0.285738866	0.853313999	3.58263273	1.364007848	0.635525673	0.371231161
"Contig2.1.A:145"	-0.192465211	0.068847798	-0.125426481	0.035072604	-0.021722793	-0.008563553	-0.039636234	0.339591568	-0.92824181	-0.596758612	-1.118007099	-1.048748162	-0.087161384	-0.272423102	-0.556808844	1.187555686
"Contig2.10.A:811"	0.050748056	-0.219433285	-0.127944026	-0.253094252	-0.341844864	-0.335224854	-0.275968477	-0.478687343	-0.156830308	-0.097414055	-0.165376674	-0.060219255	0.270269858	0.235313356	0.136787757	0.121288891
"Contig2.5.A:121"	0.137112981	-0.033399804	0.019463833	0.047459231	-0.055736793	0.185752072	0.007191753	0.021591394	-0.112933162	0.211201717	-0.023350332	0.122213561	0.246581564	0.074830518	0.183698359	0.26754704
"Contig2.6.B:922"	0.119036274	0.010030323	0.218450603	0.201273235	0.471156349	0.265585456	0.385195989	0.541971108	0.092459156	0.142592123	0.387912031	0.294943377	0.09578891	-0.050988263	0.07899437	0.077503701
"Contig2.7.A:202"	-0.159948135	0.183478036	0.157599737	0.193921373	0.344468808	0.557352012	0.201121101	0.223268586	-0.029902926	-0.103288532	-0.20755314	0.05194568	-0.042689362	-0.018498321	-0.259423582	-0.074445523
"Contig20.1.A:226"	-0.484505191	-0.660462275	-0.663080545	-0.836102673	-0.169410033	-0.813781843	-0.416985422	-0.777132795	-0.716987281	-1.010810427	-0.484760461	-0.199442363	-0.55261165	-0.337134042	-0.362894313	-1.687262576
"Contig20.1.B:21"	1.469953779	1.085394701	1.110664773	1.110177226	2.809832634	2.858177049	2.752612997	2.871716949	1.842696681	1.606864217	1.687099124	1.713323113	-0.65039109	-1.1486516	-0.914434562	-1.022576067
"Contig20.1.C:985"	-0.780126257	-0.409945207	-0.557094214	-0.243913619	0.529756061	0.597531781	0.354954139	0.518203171	-1.207495828	-0.495921357	-0.615029399	-0.763054676	1.493017672	1.590957649	1.717853188	1.578380462
"Contig21.2.A:515"	-0.634796758	-0.973059849	-0.897244334	-1.158645549	-0.74185141	-0.418478359	-0.695489316	-0.755446135	-0.691967496	-1.324923055	-1.273068758	-1.171176255	-0.911647307	-1.531485013	-1.500139979	-1.413907605
"Contig21.2.B:30"	0.466008689	0.714793734	0.615714032	0.807708728	0.700522251	0.481907345	0.628713604	0.65463286	0.129734269	0.413485744	0.439444915	0.295174333	-0.741076925	-0.498721233	-0.898905888	-0.601402663
"Contig210.1.A:114"	0.410876653				0.967137835	0.506016161			0.089533048							
"Contig215.1.A:24"	-0.503935782	-0.469785993	-0.447993588	-0.577104655	-0.176502347	-0.319223207	-0.493604245	-0.556642572	0.720520715	0.382040159	0.504931182	0.457122608	0.099648861	-0.079382106	-0.133707069	-0.135431527
"Contig22.1.A:972"	0.563530731	0.049868985	0.567171251	-0.0401264	-0.281436959	-0.023990429	-0.421016352	-0.427862949	0.016311261	-0.454680206	-0.215871857	-0.481322855	-0.089915183	-0.499986445	-0.27244406	-0.885134733
"Contig22.1.B:225"	0.942081855	0.435297713	-0.052517465	-0.110080295	1.552069269	1.931416234	0.761502535	0.773517114	-0.101329548	-0.11538619	-0.97814573	-0.756327264	0.518687592	1.360559842	1.269574359	0.34954211
"Contig22.1.C:2202"					2.0879623											
"Contig22.1.D:699"	0.351624351	0.314397244	0.409705271	0.277764839	0.339891776	0.353517229	0.463162198	0.274396122	0.024164744	0.011246941	0.16256817	0.058523409	-0.239710425	-0.290875884	-0.128027807	-0.161315953
"Contig22.1.E:1700"	-3.16860459	-2.55774472	-2.816081235	-2.896282079	-1.125759637	-1.258174888	-1.310443071	-1.48674553	-2.488349006	-2.99680286	-2.882147453	-2.309149833	-3.095678716	-3.157062739	-3.130005306	-3.128538483
"Contig23.1.A:718"	-0.006810987	-0.279410426	-0.055523739	0.01081296	0.040920638	0.030567608	0.105886966	0.064109257	-0.013349582	0.269486564	0.111886947	0.063424516	0.149322311	-0.073148116	0.188402349	-0.170873335
"Contig23.1.B:149"	0.726654341	0.90615892	0.893129763	1.107990314	0.735902687	1.244663894	0.599675319	0.781826375	1.259767208	1.786811161	1.558831045	1.276160313	-0.171093163	0.314720144	0.09287721	0.310806496
"Contig23.3.A:142"	0.093773411	0.07875915	0.135993606	0.046322655	0.102992629	0.003936722	0.050828506	-0.096896791	0.183125987	-0.283157325	0.204227696	0.044000218	-0.220540338	-0.2791042	-0.325205038	-0.048061569
"Contig23.5.A:238"	0.276618717	0.34198831	0.337562629	0.239872794	0.137876106	0.005765106	0.129978568	0.031374471	-0.028462956	-0.166963585	0.068408927	-0.115389673	0.278518381	0.017058683	0.090721996	-0.032786256
"Contig23.6.A:495"	0.06636159	0.202050932	0.02656896	0.031349931	-0.495048015	-0.599133182	-0.509158143	-0.672956626	0.084513436	-0.12857904	0.256611968	0.16576605	0.61531564	1.142596472	0.69374545	0.449033657
"Contig23.6.B:3046"	0.357613191	0.32387434	0.19291878	0.46076876	0.308575218	0.507318229	0.367541798	0.279434639	0.453069731	0.600613241	0.641869093	0.622305255	0.134507221	0.189996742	0.236165738	0.219947486
"Contig233.1.A:174"								0.110318386								
"Contig236.1.A:5"									-0.116432423							
"Contig24.1.A:127"	0.138568793	-0.065836737	-0.020558462	-0.067674844	-0.057710431	-0.040990379	-0.012019331	-0.080568682	0.13794614	0.152010067	0.277464381	0.089080389	0.176802206	-0.047375173	0.082041707	-0.100092943
"Contig24.1.B:2"	0.056586891	0.185095238	0.220137786	0.000830682	0.714892664	0.55769812	0.354715431	0.697831937	0.082243425	-0.268093049	-0.401400385	-0.529962647	-0.046617981	0.103836672	-0.368586033	0.078504124
"Contig24.1.C:606"	-0.121255367	-0.300220719	-0.19854313	-0.202972711	-0.171615317	-0.021060841	-0.215955496	0.018184726	-0.252059054	-0.532067969	-0.389535623	-0.496125072	-0.001767938	-0.294509555	-0.040219845	-0.117946862
"Contig24.1.D:559"	-0.049163001	-0.021574456	0.04083495	-0.069370762	0.176758649	0.178906102	-0.060881752	0.273642953	-0.430472666	-0.274438439	-0.180674134	-0.50227525	-0.060977017	0.070214021	0.029587215	0.054971118
"Contig24.3.A:595"	0.332323456	0.502381537	0.174307128	0.47775122	0.536657758	0.94655854	0.662123281	0.335878381	-0.212006367	0.129526124	0.130060006	-0.422682513	0.277302603	0.066002205	0.520481881	0.064621136
"Contig25.3.A:4253"	-0.506699915	-0.360067107	-0.204167134	-0.540555273	-0.028683185	-0.12327675	-0.171878602	-0.328648292	-0.251587579	-0.601704139	-0.517044321	-0.4925886	-0.037148941	0.288445784	-0.052845345	-0.260083358
"Contig25.3.B:127"	-0.139143795		-0.229496299		0.511864997		1.423787157	0.016699048		2.080786656		3.188002268	-0.832194663			
"Contig25.3.C:13"	-0.301664719	-1.021607106			1.655958171		0.527909023		0.115971555	0.688100701		1.133877926	1.723318273			
"Contig255.1.A:69"	1.019196144	0.862303498			0.812992195	-1.300467997	0.409128739	-1.719097181	-0.275050956	-1.041559142	0.0575016	-1.036105519	2.114033578			
"Contig26.1.A:16"	0.380242854	0.30501637	0.402400413	0.267803772	0.178440526	0.38516362	0.31242645	0.287894138	0.358755318	0.643177959	0.806697748	0.768342705	0.314411843	0.475043177	0.27514818	0.329975563
"Contig26.1.B:928"	0.304410829	0.389807027	0.152794457	0.753673255	0.269014453	0.274644176	-0.158382701	0.055401273	2.266002982	2.454115497	2.467011111	2.897311519	-1.343554189	-0.960387899	-0.866187806	-1.140585185
"Contig26.1.C:886"	0.225118167			-0.049929363	2.214766411	1.755240147		0.218510092		-0.331704998		-0.43707382		0.514571935		
"Contig26.1.D:138"	0.316363955	0.105646549	-0.377758841	0.199497185	0.149558856	0.332062395	0.143681283	0.048914963	0.319954856	0.470120583	0.574092197	0.380338474	-0.040381938	0.086345691	0.049536894	-0.029098672
"Contig26.1.E:62"	0.065366346	-0.041603498	-0.149120264	-0.246319547	-0.188202965	-0.076618931	0.087754304	-0.076476727	-0.14703822	-0.520935393	-0.473258983	-0.519274567	-0.050162267	-0.081355056	0.388827804	0.14463038
"Contig26.1.F:835"	0.492945829	0.545317025	0.460248934	0.474785103	0.146637354	0.19796063	0.196505529	0.154357339	2.326856768	2.330883105	2.167904606	2.234128005	0.166751477	-0.089517126	0.062354013	0.001139374
"Contig268.1.A:481"	-0.525827534	-0.32236269	-0.300597825	-0.866933725	-0.137616751	-0.424379906	-0.252802283	-0.165895595	-0.114637762	-0.140565151	0.034978053	0.077152987	-0.357869574	-0.375564798	-0.231943959	-0.387097007
"Contig27.1.A:462"	0.971623377	1.597726687	1.25147077		1.802602512	2.352623407	2.386831312	0.384937152	2.470472533	2.896125396	1.975079073	1.793734919	0.222861036	1.388760476	0.428311502	0.479579747
"Contig27.1.B:67"	2.544214612	2.365589844	3.271947519	2.661970376	0.999919646	-0.331408249	0.821275353	2.248369468	3.248944428	-1.951830593	2.465307936	2.348973182	0.083250452		0.140906633	0.143736381
"Contig274.2.A:108"																
"Contig28.10.A:867"	1.431171122	1.08413688	0.974469792	1.242907933	0.788197792	0.540704234	0.828596328	0.639712531	0.554197255	-0.046692838	0.258135636	0.157135872	-0.584276318	-0.398614668	-0.807095601	-0.572341688
"Contig28.10.B:1118"					-0.016922031							0.290720766				
"Contig28.11.A:470"	0.039623948	0.666808038	0.099199646	-0.081787949	0.292791894	0.139535639	0.12113426	0.102935882	-0.153913188	0.31923769	-0.171627907	-0.517941594	0.693343512	0.062045712	0.650815995	0.488055753
"Contig28.2.A:381"	-0.267931227	-0.033007691	-0.341861485	-0.202934367	-0.141423368	0.025617817	-0.1193324	-0.05314889	-0.671394722	-0.633277441	-0.761073941	-0.577599125	-0.372995852	-0.788720381	-0.130226754	-0.110219719
"Contig28.4.A:792"	-0.118556233	-0.591759148	-0.813857657	-1.140370798	0.305520763	0.087058667	0.66936771	0.205850267	-0.887133697	-2.000189528	-1.662688354	-1.581200559	-0.035231287	-1.054208025	-0.78863042	-0.62785153
"Contig28.5.A:487"	-0.02865774	-0.2429315	-0.125363072	-0.323357486	0.676256025	0.789998924	0.787724879	0.73283548	-0.202538746	-0.6628958	-0.741057728	-0.534894745	0.322372047	0.211543139	0.105558111	-0.074473472
"Contig28.7.A:1502"	-0.710079663	-0.989311782	-1.026194091	-1.492032106	-0.200350174	-0.813788235	-0.873102888	-0.838853731	-0.89390402	-1.760273858	-1.418390055	-1.33867007	-0.522172089	-1.248941126	-1.475990456	-0.87799968
"Contig28.8.A:296"	-0.295716691	-0.321324409	-0.214423492	-0.155088452	-0.135776647	-0.261102476	-0.315822224	-0.191101879	-0.937244791	-0.706227148	-0.911946504	-0.821025121	-0.363060456	-0.436718716	-0.166440908	-0.281868658
"Contig28.8.B:923"	-0.050939329	-0.219495675	-0.197242503	-0.275436646	-0.272858	-0.18341634	-0.26850672	-0.318079814	-0.866204741	-0.993640392	-0.883805263	-0.605313842	-0.059950183	-0.249270028	-0.184952259	-0.2845903
"Contig28.8.C:22"	-1.353577067	-1.169377687	-1.344521823	-2.042093253	-1.609967026	-1.048192566	-0.978226191	-0.392091696	-0.63859937	-0.268759324	-0.989633839	-0.735716839	-1.093232451	-0.792468223	-1.615766516	-0.130538422
"Contig29.1.A:941"	0.155503756	-0.153635016	-0.06996903	-0.031174579	0.038863426	-0.02666864	0.013239727	-0.141328357	-0.226074396	-0.118526956	-0.095254455	-0.161911465	-0.045323792	-0.050578498	-0.041146728	-0.08539512
"Contig29.2.A:429"		-0.145753246	-0.296619399		1.205385061	-0.649143473		-1.427971828			3.85026637	5.259019194	0.985419626			-0.227598905
"Contig29.2.C:706"	0.064162605	-0.029203589	0.043304314	-0.10360985	-0.325111339	-0.275074948	-0.25725207	-0.267467189	0.328741822	0.415322255	0.303640772	0.319883397	-0.448778945	-0.400096109	-0.391930837	-0.46811246
"Contig29.2.D:70"	0.336179953	0.61306576	0.584146962	0.688803184	0.3787218	0.596475044	0.222895353	0.350312111	0.243285403	0.627496913	0.499571084	0.585060375	-0.782879709	-0.291816831	-0.508432355	-0.317024085
"Contig29.2.E:116"	3.9565047	4.183166659	3.358806624	3.651476445	2.444285087	2.356890246	2.208673201	2.319586789	4.257781402	3.417809252	4.159719947	2.990862296	-1.179198813	-0.739125989	-1.076585607	-0.800121391
"Contig29.2.F:212"	-0.115953969	0.097303131	0.210972694	0.010459682	0.018770935	0.125704949	0.020218704	-0.008281012	-0.185921026	-0.175559306	-0.537302035	0.08665094	0.160491348	-0.129484805	0.057940353	0.109652595
"Contig29.2.G:68"	-0.718226787	-1.15450767	-1.344807127	-1.699550084	-0.660126008	-0.703269904	-0.614654453	-1.012124745	0.812383677	0.527062918	0.679620492	0.448133063	0.299377849	-0.674775707	-0.093024285	-0.05992311
"Contig3.2.A:207"	0.252420254	0.248670969	0.096593692	0.25528334	0.069214345	0.292478919	0.146375963	0.360988041	-0.578735014	-0.648154946	-0.68575185	-0.507560544	-0.017450095	-0.055901925	-0.160972881	-0.139682903
"Contig3.3.A:1865"	0.26649176	0.250413546	0.422313741	0.192175787	-0.497030636	-0.253225997	-0.305241844	-0.366948213	-0.112973503	-0.277521065	-0.145347649	0.051649722	0.683774098	0.559759706	0.878241219	0.660198083
"Contig3.3.B:848"	-0.390255114	-0.436892945	-0.201483606	-0.131782238	-0.3559146	-0.395364751	-0.313624233	-0.381418124	-0.292460676	-0.561858363	-0.631553695	-0.787995966	0.022410825	-0.142485475	0.14570994	0.08651325
"Contig3.3.D:817"	1.327866405	-0.07168716	1.579580905	1.035589583	1.124416871	-0.19065298	-0.00247995	-0.266969528		1.751218492	1.56233886	1.610418147	0.792287499	0.168334332	1.646674039	-0.041118498
"Contig3.3.E:84"	-0.167463493	-0.172975477	-0.265162308	0.020080083	-0.106671205	-0.702909863	-0.625161636	-0.484272168	0.070923457	0.308576953	0.205494334	0.1777505	0.193863994	-0.061620856	0.059306955	0.020270192
"Contig3.3.F:59"	-1.012790798	-0.993675764	-1.079512356	-0.95867256	-1.55505281	-1.463952557	-1.485939849	-1.21739614	-0.732900565	-0.627663619	-0.706431206	-0.285894752	-0.724154238	-0.277909875	-0.384124332	-0.570781618
"Contig3.3.G:10"	-0.18322905	-0.332306066	-0.107204815	-0.352019349	-0.184763584	-0.34574952	-0.292501173	-0.174977444	-0.231160319	-0.257004927	-0.256299571	-0.034894119	-0.091935066	-0.299843505	-0.151033282	-0.190185362
"Contig3.5.A:1679"	0.152068482	0.20988919	0.100887514	0.292690952	0.074796138	0.256906186	0.078813717	0.106185769	0.240441986	0.123024008	0.30827989	0.248895718	-0.219116463	-0.306353976	-0.037218038	-0.202462858
"Contig30.1.A:1984"	-0.039214529	-0.511137925	-0.327950534	-0.327099858	-0.445563286	-0.469001872	-0.304385809	-0.226928672	-0.089491613	-0.001626109	0.090330602	0.081605811	0.074165479	-0.408644714	-0.06894929	0.011368282
"Contig30.1.B:723"	0.395306497	1.396733367	-0.445550439	0.439140194	0.162907104	2.364772707	0.745409889	0.405747031	5.59397225	4.619898773	4.631553364	4.877267579	0.978295026	0.052425311	1.634298462	4.641165006
"Contig30.1.C:1573"	0.257337417	0.156823807	0.411134264	0.262738055	0.742853005	0.648497912	0.822179924	0.617906587	0.467565011	0.442634919	0.517520131	0.803998697	-0.933597852	-0.77576558	-0.876566472	-0.917608768
